,영화명,개봉일,감독,"API구분(left=kmdb, right=영진위)"
6159,셀카 출장마사지,2018-03-01,오무라 히데오,right_only
7614,야한 짓하는 세 명의 단지처,2018-03-01,드래곤 니시카와,right_only
8990,위자 엑소시즘,2018-03-01,,right_only
9129,유혹당한 요가교실,2018-03-01,다카사카 나쿠시,right_only
10754,치정-모르는 건 남편뿐,2018-03-01,이즈미 류지,right_only
11958,펭귄 - 위대한 모험 2,2018-03-01,,left_only
11960,펭귄-위대한 모험 2,2018-03-01,뤽 자케,right_only
3718,마이애미 드라이버,2018-03-02,,right_only
5114,불륜 동창회,2018-03-02,조태호,right_only
9314,이모의 유혹,2018-03-02,김경택,right_only
1859,노르마,2018-03-03,,right_only
440,거근이 좋아,2018-03-05,나가에 타카미,right_only
1175,금지된 장난: 시아주버니,2018-03-05,키탄,right_only
1549,남편몰래이웃남자와,2018-03-05,츠키카게 쿠로우,right_only
6003,성인식:남자로 만들어줄게,2018-03-05,아마엔보 쇼군,right_only
10003,정사:그녀의 마지막 섹스,2018-03-05,이시카와 지로,right_only
1659,내 엄마의 친구: 완숙한 육체를 탐하다,2018-03-06,강정훈,right_only
1707,내 친구의 아내 3 (무삭제),2018-03-06,강정훈,right_only
6316,수상한 진료실: 엄마친구의 특별한 치료,2018-03-06,강정훈,right_only
2896,디노타샤 어드벤처,2018-03-07,마크 앳킨스,right_only
7693,어린 누나,2018-03-07,김태수,right_only
8531,온리 더 브레이브,2018-03-07,조셉 코신스키,right_only
10440,착한 처형 : 아내를 대신하다 무삭제판,2018-03-07,최강호,right_only
564,결혼 상담사가 맘에 들어,2018-03-08,후지타 카오루,right_only
1350,나라타주,2018-03-08,유키사다 이사오,right_only
1366,나리타주,2018-03-08,,left_only
1741,내딸 : 아찔한 동거,2018-03-08,최석원,right_only
2834,드래곤 기사단,2018-03-08,,left_only
5018,부다페스트 느와르,2018-03-08,,left_only
5669,사촌 누나,2018-03-08,조태호,right_only
5707,산부인과 남자의사,2018-03-08,오우치 아이리,right_only
7125,아내의 하반신 - 가죽소파,2018-03-08,아카바네 류지,right_only
7436,안티 큐어,2018-03-08,,left_only
10085,조교받는 신입 여직원,2018-03-08,우스바시 스이,right_only
11407,탐정 당인: 차이나타운 살인사건,2018-03-08,진사성,right_only
12563,행성탈출: 최후의 전쟁,2018-03-08,사이몬 필립스,right_only
12899,흑마술사,2018-03-08,다인 사이드,right_only
24,13일의 금요일: 더 파이널,2018-03-09,저스틴 프라이스,right_only
513,걸스 나잇,2018-03-09,루 사이먼,right_only
5753,삼인행: 생존 게임,2018-03-09,두기봉,right_only
9642,작은 엄마 2: 삼촌의 여자들 (무삭제),2018-03-09,강정훈,right_only
9896,젊은 형수님: 형의 여자를 탐하다 -무삭제판,2018-03-09,강정훈,right_only
9905,젊은장모-무삭제,2018-03-09,김경훈,right_only
10841,친구엄마: 이혼한 그녀의 남자가 되던 날 (무삭제),2018-03-09,강정훈,right_only
12859,회사에 손해를 끼친 여직원,2018-03-09,긴다이치 코고로,right_only
6007,성판17: 남자들의 17가지 성적 판타지 무삭제판,2018-03-12,송은주,right_only
6539,스크램블,2018-03-14,,right_only
8280,연변 아가씨의 맛섹사-무삭제판,2018-03-14,이민,right_only
454,거유 마사지사가 듬뿍,2018-03-15,모리 시게루,right_only
1692,내 친구 엄마,2018-03-15,이리단,right_only
7760,어메이징 그레이스,2018-03-15,,left_only
8043,엑소시스트: 사탄의 부활,2018-03-15,,left_only
8803,운전면허학원 여교사,2018-03-15,모리 신이치,right_only
5789,새아빠,2018-03-16,네지메 지로,right_only
10009,정사:아들의 아내,2018-03-16,나가에 타카미,right_only
10405,착한 엄마 무삭제,2018-03-16,이리단,right_only
266,가래떡의 맛: 감독판,2018-03-20,이전,right_only
6897,신혼부부,2018-03-20,나카메구로 코우지,right_only
7071,아내의 몸캠,2018-03-20,크왓치,right_only
8225,여자들 : 섹스의 만족도 무삭제,2018-03-20,김부곤,right_only
8661,외출 2 무삭제,2018-03-20,곽영근,right_only
9555,일본 엄마 2 무삭제,2018-03-20,김무원,right_only
9643,작은 엄마 무삭제,2018-03-20,이리단,right_only
10518,처제,2018-03-20,긴다이치 코고로,right_only
5959,선셋 파크,2018-03-21,제이슨 사레이,right_only
8631,왕을 참하라 무삭제판,2018-03-21,김재수,right_only
2622,도시괴담,2018-03-22,"세바스티안 로스타인,페데리코 로스타인",right_only
3170,러블리 마드리드,2018-03-22,데이빗 트루에바,right_only
4453,미인 여교사와 실습,2018-03-22,사카모토 마사히로,right_only
5330,블루라인,2018-03-22,제이콥 쿠니,right_only
6226,소림사: 전설의 고수,2018-03-22,도효,right_only
7442,알 카포네 스카페이스의 전설,2018-03-22,티모시 우드워드 주니어,right_only
7443,알 카포네: 스카페이스의 전설,2018-03-22,,left_only
8215,여자 하숙집2,2018-03-22,이리단,right_only
12305,핑크 침대의 변태성욕,2018-03-22,우스바시 수이,right_only
1522,남편 몰래 날마다 신음하는 거유비서,2018-03-24,긴다이치 코고로,right_only
3438,료칸 여인들의 터지는 신음소리,2018-03-24,츠지 코우지,right_only
1684,내 이웃의 아내 3 (무삭제),2018-03-26,강정훈,right_only
5044,부부교환섹스 3,2018-03-26,강정훈,right_only
5048,부부교환의 날: 젊은 사모님을 탐하다,2018-03-26,강정훈,right_only
7714,어린 엄마 - 무삭제판,2018-03-26,계장혁,right_only
10394,착한 새엄마 -무삭제판,2018-03-26,강정훈,right_only
10599,첫경험 - 무삭제판,2018-03-26,김태수,right_only
7721,어린 여자: 맛있는 관음-무삭제판,2018-03-27,이민환,right_only
979,극강 성감 마사지의 쾌감,2018-03-28,우스바시 수이,right_only
1966,누나친구 : 이혼하고 온 날 무삭제,2018-03-28,이상민,right_only
6099,섹스 인 더 게임,2018-03-28,"신성진,신성진",right_only
6493,스와핑:아내가 다른 남자와 하고 있다,2018-03-28,네지메 지로,right_only
8365,옆집 여자:처음엔 거부 나중엔 신음2,2018-03-28,토미 타로,right_only
9997,정사: 질투의 덫-무삭제판,2018-03-28,이민,right_only
10696,최신 유부녀 성노예,2018-03-28,우스바시 수이,right_only
10818,친구엄마 : 그녀의 밤기술 무삭제,2018-03-28,이상민,right_only
10826,친구엄마 : 참을 수 없는 날 무삭제,2018-03-28,이상민,right_only
12437,학생의 엄마 : 첫 섹스 하던 날 무삭제,2018-03-28,이상민,right_only
3473,룸싸롱 여대생들,2018-03-29,조태호,right_only
5960,선셋 파크,2018-03-29,,left_only
8612,완전범죄: 키드냅,2018-03-29,아론 우들리,right_only
10070,제주도 야한밤,2018-03-29,박은석,right_only
11128,쾌락의 밀실 무삭제,2018-03-29,김경훈,right_only
2779,두 부부의 정사,2018-03-30,이상민,right_only
5673,사촌누나들,2018-03-30,이상민,right_only
8044,엑소시스트: 사탄의 부활,2018-03-30,토미 페어클로스,right_only
1207,기억을 만나다,2018-03-31,,left_only
2835,드래곤 기사단,2018-03-31,사이먼 웰스,right_only
7055,아내와 제자들: 네토라레,2018-03-31,노현진,right_only
2994,라 보엠,2018-04-01,,left_only
7826,언더 워터 샤크,2018-04-02,마크 앳킨스,right_only
1643,내 아내의 친구,2018-04-03,호리이 아야,right_only
2650,도쿄에 사는 맑은 슬림녀,2018-04-03,호리이 아야,right_only
7088,아내의 섹스 프랜드,2018-04-03,긴다이치 코고로,right_only
453,거유 관능소설작가,2018-04-05,마스부치 가키토,right_only
832,귀파주는 밀실가게,2018-04-05,가토 마사키,right_only
854,그것: 광대의 저주,2018-04-05,,left_only
1737,내남자의 모든것,2018-04-05,마스부치 가키토,right_only
1756,내일,2018-04-05,"시릴 디옹,멜라니 로랑",right_only
2058,다다미방의 유부녀,2018-04-05,마스부치 가키토,right_only
2244,대부업자: 소울 앤 캐시,2018-04-05,최우제,right_only
3762,마피아 게임,2018-04-05,,left_only
4191,무간지옥,2018-04-05,로데릭 카브리도,right_only
4267,문호 스트레이독스 [데드 애플],2018-04-05,이가라시 타쿠야,right_only
