TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_CMT_LEN_MEAN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
스파이 넥스트 도어,2011-12-15,12,4,50,94.0,미국,(주)넥스트엔터테인먼트월드(NEW),코미디,전체관람가,,63.0,28.6349206349206,0.0,0.0,2039
갓즈 포켓,2016-01-28,1,1,4,88.0,미국,기타,드라마,청소년관람불가,,22.0,50.6818181818182,114.0,0.0,2037
마린스키 발레: 호두까기 인형 3D,2012-12-06,12,4,49,104.0,러시아,기타,공연,전체관람가,,1.0,108.0,0.0,0.0,2036
토스카,2018-05-05,5,2,18,174.0,미국,기타,공연,12세이상관람가,,1.0,34.0,0.0,0.0,2035
파이어 위드 파이어,2013-02-21,2,1,8,96.0,미국,기타,액션,청소년관람불가,,15.0,25.0666666666667,0.0,0.0,2030
선희와 슬기,2019-03-27,3,1,13,70.0,한국,기타,드라마,12세이상관람가,0.0,6.0,66.0,60.0,0.0,2024
반드시 크게 들을 것,2010-04-22,4,2,16,93.0,한국,기타,다큐멘터리,15세이상관람가,,61.0,29.786885245901605,0.0,0.0,2023
블랑섹의 기이한모험,2013-02-07,2,1,6,105.0,영국,기타,판타지,12세이상관람가,,162.0,31.401234567901202,0.0,0.0,2021
애프터 루시아,2013-09-26,9,3,39,102.0,기타,기타,드라마,청소년관람불가,,11.0,40.0909090909091,0.0,0.0,2018
세이브 어 라이프,2010-11-11,11,4,45,120.0,미국,기타,드라마,15세이상관람가,,8.0,27.5,0.0,0.0,2017
얼굴들,2019-01-24,1,1,4,131.0,한국,기타,드라마,12세이상관람가,0.0,7.0,80.4285714285714,53.0,0.0,2016
비트윈 랜드 앤 씨,2018-08-09,8,3,32,94.0,아일랜드,기타,어드벤처,전체관람가,0.0,5.0,22.4,28.0,0.0,2016
당신의 세상은 지금 몇 시?,2015-11-19,11,4,47,100.0,프랑스,기타,드라마,12세이상관람가,0.0,5.0,78.4,137.0,0.0,2007
외사경찰,2012-11-08,11,4,45,129.0,일본,기타,액션,청소년관람불가,,121.0,36.6115702479339,0.0,0.0,2006
황제암살단,2014-10-08,10,4,41,102.0,기타,기타,액션,15세이상관람가,,0.0,0.0,11.0,0.0,2005
메이지가 알고 있었던 일,2014-03-27,3,1,13,98.0,미국,기타,드라마,15세이상관람가,,31.0,34.193548387096804,160.0,0.0,2003
무사 노보우: 최후의 결전,2014-06-05,6,2,23,145.0,일본,기타,전쟁,15세이상관람가,,41.0,57.1951219512195,54.0,1.0,2003
아이다,2018-04-04,4,2,14,167.0,독일,기타,공연,전체관람가,,0.0,0.0,0.0,0.0,2002
파리 오페라,2018-05-17,5,2,20,110.0,프랑스,기타,다큐멘터리,전체관람가,,2.0,28.0,30.0,0.0,2002
잠 못 드는 밤,2013-05-30,5,2,22,65.0,한국,기타,드라마,청소년관람불가,0.0,21.0,43.6666666666667,0.0,0.0,2002
바다의 뚜껑,2016-09-29,9,3,39,83.0,일본,기타,드라마,전체관람가,0.0,6.0,34.6666666666667,244.0,0.0,2001
반드시 크게 들을 것 2 : Wild Days,2012-11-22,11,4,47,91.0,한국,기타,다큐멘터리,12세이상관람가,0.0,34.0,24.941176470588196,0.0,0.0,1999
다니엘 바렌보임과 서동시집 오케스트라,2012-09-06,9,3,36,114.0,독일,기타,다큐멘터리,전체관람가,,1.0,39.0,0.0,0.0,1992
미스진은 예쁘다,2013-03-14,3,1,11,98.0,한국,기타,드라마,12세이상관람가,,18.0,37.4444444444444,0.0,0.0,1991
하루,2015-08-06,8,3,32,88.0,기타,기타,드라마,15세이상관람가,,12.0,47.4166666666667,123.0,0.0,1990
원나잇 온리,2014-07-03,7,3,27,67.0,한국,기타,기타,청소년관람불가,0.0,99.0,35.8383838383838,938.0,0.0,1990
로스트 인 베이징,2012-07-12,7,3,28,112.0,중국,기타,드라마,청소년관람불가,,12.0,35.0833333333333,0.0,0.0,1989
페르소나,2013-07-25,7,3,30,83.0,스웨덴,기타,드라마,청소년관람불가,,24.0,34.9583333333333,0.0,0.0,1988
두부요괴,2013-11-28,11,4,48,86.0,일본,기타,애니메이션,전체관람가,,47.0,33.1489361702128,0.0,0.0,1980
리턴드,2014-10-30,10,4,44,97.0,스페인,기타,공포,15세이상관람가,,80.0,51.525,129.0,0.0,1978
아프리칸 닥터,2016-11-03,11,4,44,93.0,프랑스,기타,코미디,12세이상관람가,0.0,16.0,60.1875,116.0,0.0,1975
쇼트피스,2014-04-17,4,2,16,68.0,일본,기타,애니메이션,12세이상관람가,,9.0,32.6666666666667,39.0,0.0,1975
우리 만난 적 있나요,2010-11-25,11,4,47,100.0,한국,기타,멜로,12세이상관람가,0.0,27.0,29.7777777777778,0.0,0.0,1974
나미야 잡화점의 기적: 또 하나의 이야기,2018-11-08,11,4,45,109.0,중국,기타,판타지,12세이상관람가,0.0,22.0,37.4090909090909,110.0,0.0,1966
땡큐 포 유어 서비스,2017-12-07,12,4,49,108.0,미국,씨제이이앤엠(주),드라마,15세이상관람가,,12.0,41.1666666666667,85.0,0.0,1965
벨라 키스,2014-07-30,7,3,31,106.0,독일,기타,공포,청소년관람불가,,4.0,32.5,32.0,0.0,1964
브라더후드,2010-11-18,11,4,46,80.0,미국,기타,액션,청소년관람불가,,4.0,21.25,0.0,0.0,1963
시선 사이,2016-06-09,6,2,23,95.0,한국,기타,드라마,12세이상관람가,0.0,4.0,64.5,358.0,0.0,1961
미친개들,2016-07-07,7,3,27,93.0,프랑스,기타,액션,청소년관람불가,0.0,29.0,30.137931034482797,204.0,0.0,1961
배드 캅,2017-11-07,11,4,45,81.0,미국,기타,코미디,15세이상관람가,,0.0,0.0,0.0,0.0,1960
킹스글레이브: 파이널 판타지 XV,2016-08-25,8,3,34,115.0,일본,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,12세이상관람가,,147.0,46.35374149659861,164.0,0.0,1960
불안한 외출,2015-12-10,12,4,50,89.0,한국,기타,다큐멘터리,15세이상관람가,,344.0,47.0639534883721,418.0,0.0,1958
거꾸로 된 파테마,2014-04-17,4,2,16,98.0,일본,기타,애니메이션,12세이상관람가,0.0,22.0,43.5,137.0,0.0,1957
오슬로의 이상한 밤,2011-02-10,2,1,6,90.0,기타,기타,코미디,15세이상관람가,,3.0,16.3333333333333,0.0,0.0,1955
투 라이프,2015-05-07,5,2,19,104.0,프랑스,기타,드라마,15세이상관람가,,4.0,55.5,107.0,0.0,1954
스시 장인: 지로의 꿈,2012-09-27,9,3,39,81.0,미국,기타,다큐멘터리,전체관람가,0.0,2.0,6.0,0.0,0.0,1952
바르샤 드림스,2016-05-04,5,2,18,122.0,스페인,(주)싸이더스,다큐멘터리,12세이상관람가,,103.0,29.990291262135898,684.0,0.0,1951
파파 오랑후탄,2018-04-19,4,2,16,83.0,한국,기타,다큐멘터리,12세이상관람가,,5.0,71.8,49.0,0.0,1951
은어,2011-09-29,9,3,39,95.0,한국,기타,멜로,15세이상관람가,,1.0,13.0,0.0,0.0,1944
지휘자를 위한 1분,2014-12-04,12,4,49,91.0,이탈리아,기타,다큐멘터리,전체관람가,,10.0,147.0,91.0,0.0,1940
불륜의 시대,2013-02-14,2,1,7,98.0,한국,기타,멜로,청소년관람불가,0.0,6.0,39.5,0.0,0.0,1933
드리프트,2013-08-22,8,3,34,113.0,호주,씨네그루(주)다우기술,드라마,15세이상관람가,,30.0,48.7333333333333,0.0,0.0,1932
레이징 피닉스,2010-03-25,3,1,12,113.0,기타,기타,액션,15세이상관람가,0.0,45.0,28.3555555555556,0.0,0.0,1929
지렁이,2017-04-20,4,2,16,102.0,한국,기타,드라마,청소년관람불가,0.0,66.0,59.7575757575758,1025.0,0.0,1921
애즈 갓 커맨즈,2010-04-01,4,2,13,99.0,이탈리아,기타,드라마,15세이상관람가,,73.0,32.1232876712329,0.0,0.0,1920
웨이스트 랜드,2014-04-03,4,2,14,98.0,기타,기타,다큐멘터리,전체관람가,,16.0,44.125,77.0,0.0,1909
삼손,2018-04-19,4,2,16,109.0,미국,기타,액션,12세이상관람가,,13.0,47.9230769230769,54.0,0.0,1908
백사대전,2011-11-17,11,4,46,102.0,중국,기타,액션,15세이상관람가,0.0,43.0,30.348837209302303,0.0,0.0,1908
나는 아들을 사랑하지 않는다,2017-11-30,11,4,48,102.0,기타,기타,드라마,12세이상관람가,0.0,11.0,60.8181818181818,226.0,0.0,1904
홀리워킹데이,2016-06-30,6,2,26,82.0,한국,기타,다큐멘터리,전체관람가,0.0,20.0,71.9,151.0,0.0,1901
올 리브 올리브,2017-07-13,7,3,28,91.0,한국,기타,다큐멘터리,전체관람가,0.0,5.0,81.8,84.0,0.0,1900
라 보엠,2014-08-02,8,3,31,180.0,미국,기타,공연,전체관람가,,0.0,0.0,3.0,0.0,1899
사랑의 묘약,2018-07-07,7,3,27,157.0,미국,기타,공연,전체관람가,,1.0,20.0,0.0,0.0,1895
도약선생,2011-06-30,6,2,26,68.0,한국,기타,멜로,12세이상관람가,0.0,5.0,29.0,0.0,0.0,1892
블루 룸,2015-08-13,8,3,33,75.0,프랑스,기타,드라마,청소년관람불가,,6.0,39.5,45.0,0.0,1890
용문비갑,2012-03-15,3,1,11,122.0,중국,기타,액션,15세이상관람가,,27.0,23.037037037037,0.0,0.0,1890
바람의 춤꾼,2017-06-06,6,2,23,88.0,한국,기타,다큐멘터리,12세이상관람가,,18.0,41.1666666666667,140.0,0.0,1887
"아이,애나",2013-06-06,6,2,23,91.0,영국,기타,멜로,15세이상관람가,,8.0,21.25,0.0,0.0,1878
만찬,2014-01-23,1,1,4,125.0,한국,기타,가족,15세이상관람가,0.0,26.0,43.769230769230795,0.0,0.0,1877
핸즈 오브 스톤,2016-12-08,12,4,49,111.0,미국,기타,드라마,15세이상관람가,,20.0,47.85,119.0,0.0,1876
천사의 숨소리,2012-02-23,2,1,8,93.0,한국,기타,드라마,12세이상관람가,0.0,50.0,37.92,0.0,0.0,1873
돈 지오반니,2017-01-07,1,1,1,210.0,미국,기타,공연,전체관람가,,0.0,0.0,7.0,0.0,1870
위시 아이 워즈 히어,2015-09-10,9,3,37,106.0,미국,기타,코미디,15세이상관람가,0.0,10.0,53.4,201.0,0.0,1868
황금을 안고 튀어라,2013-10-10,10,4,41,130.0,일본,기타,범죄,청소년관람불가,,272.0,45.4926470588235,0.0,0.0,1866
스퀴즈,2016-11-10,11,4,45,95.0,미국,기타,코미디,15세이상관람가,0.0,40.0,39.925,156.0,0.0,1866
우리는 썰매를 탄다,2018-03-07,3,1,10,69.0,한국,기타,다큐멘터리,전체관람가,,14.0,43.78571428571429,130.0,0.0,1863
기생-꽃의 고백,2018-01-25,1,1,4,77.0,한국,기타,다큐멘터리,12세이상관람가,0.0,7.0,41.8571428571429,43.0,0.0,1863
오빠가 돌아왔다,2014-03-20,3,1,12,93.0,한국,기타,코미디,청소년관람불가,0.0,54.0,39.27777777777779,58.0,1.0,1861
행맨,2019-01-23,1,1,4,98.0,미국,기타,미스터리,15세이상관람가,,26.0,34.5,62.0,0.0,1860
라라,2018-02-22,2,1,8,96.0,한국,기타,멜로,15세이상관람가,0.0,50.0,37.02,139.0,0.0,1860
영혼의 순례길,2018-05-24,5,2,21,117.0,중국,기타,드라마,전체관람가,,11.0,49.0,88.0,0.0,1859
탈주,2010-09-02,9,3,35,110.0,한국,기타,드라마,청소년관람불가,0.0,18.0,25.6666666666667,0.0,0.0,1854
일 트로바토레,2016-01-16,1,1,2,184.0,미국,기타,공연,전체관람가,,0.0,0.0,11.0,0.0,1854
바람의 검심 : 전설의 최후편,2015-03-05,3,1,10,134.0,일본,기타,액션,15세이상관람가,1.0,155.0,56.167741935483896,908.0,0.0,1851
수색역,2016-03-31,3,1,13,112.0,한국,기타,드라마,청소년관람불가,0.0,31.0,55.225806451612904,223.0,0.0,1851
트레이터,2017-08-03,8,3,31,103.0,영국,기타,범죄,15세이상관람가,,26.0,36.384615384615394,189.0,0.0,1850
밤치기,2018-11-01,11,4,44,84.0,한국,기타,멜로,15세이상관람가,0.0,8.0,76.5,106.0,0.0,1845
극장판 테니스의 왕자 : 영국식 테니스성 결전,2011-12-15,12,4,50,87.0,일본,기타,애니메이션,12세이상관람가,,71.0,26.661971830985898,0.0,0.0,1842
안티포르노,2017-06-15,6,2,24,75.0,일본,기타,드라마,청소년관람불가,,7.0,25.571428571428598,110.0,0.0,1841
작은 형,2016-11-30,11,4,48,110.0,한국,기타,드라마,15세이상관람가,0.0,10.0,165.8,129.0,0.0,1839
돈 슬립,2017-07-19,7,3,29,99.0,미국,(주)제이앤씨미디어그룹,공포,15세이상관람가,,23.0,43.4782608695652,341.0,0.0,1839
라보엠,2014-12-20,12,4,51,109.0,독일,기타,멜로,전체관람가,,3.0,16.3333333333333,16.0,0.0,1835
악질경찰,2011-11-10,11,4,45,122.0,미국,기타,스릴러,청소년관람불가,,16.0,20.25,0.0,0.0,1835
스카이 크롤러,2010-10-28,10,4,43,121.0,일본,기타,애니메이션,12세이상관람가,,10.0,44.6,0.0,0.0,1833
괜찮아 3반,2013-09-05,9,3,36,117.0,일본,기타,드라마,전체관람가,,148.0,48.93243243243239,0.0,0.0,1832
위시업,2018-12-13,12,4,50,106.0,미국,기타,뮤지컬,15세이상관람가,,11.0,35.454545454545496,61.0,0.0,1828
개에게 처음 이름을 지어준 날,2017-04-06,4,2,14,107.0,일본,기타,드라마,전체관람가,,117.0,72.5128205128205,359.0,0.0,1828
맥베드,2013-07-04,7,3,27,105.0,호주,기타,범죄,청소년관람불가,,6.0,12.0,0.0,1.0,1822
레이징 피닉스2 : 여자옹박의 귀환,2013-02-15,2,1,7,98.0,기타,기타,액션,청소년관람불가,,15.0,54.5333333333333,31.0,0.0,1822
악인은 살아 있다,2015-07-16,7,3,29,91.0,한국,기타,스릴러,청소년관람불가,0.0,26.0,33.5769230769231,142.0,0.0,1821
징기스칸 : 제국의 건설,2013-02-08,2,1,6,92.0,기타,기타,전쟁,15세이상관람가,,0.0,0.0,0.0,0.0,1821
캔 유 필 잇,2012-07-26,7,3,30,60.0,미국,기타,공연,15세이상관람가,,6.0,30.6666666666667,0.0,0.0,1820
로사,2014-05-29,5,2,22,86.0,한국,기타,드라마,청소년관람불가,0.0,6.0,43.5,54.0,0.0,1816
소꿉놀이,2016-02-25,2,1,8,96.0,한국,기타,다큐멘터리,전체관람가,0.0,14.0,43.78571428571429,216.0,0.0,1815
벤다 빌릴리,2013-10-17,10,4,42,85.0,프랑스,기타,다큐멘터리,전체관람가,,29.0,53.2068965517241,0.0,0.0,1814
식스 빌로우,2018-01-25,1,1,4,97.0,미국,기타,드라마,12세이상관람가,,65.0,58.0923076923077,133.0,0.0,1813
바람의 색,2018-04-05,4,2,14,119.0,일본,기타,판타지,12세이상관람가,0.0,10.0,73.8,198.0,0.0,1812
잠자는 숲속의 미녀와 야수,2014-07-15,7,3,29,89.0,미국,기타,판타지,15세이상관람가,,13.0,48.3076923076923,62.0,0.0,1811
변태 가면,2013-11-14,11,4,46,105.0,일본,기타,액션,15세이상관람가,,161.0,37.018633540372704,0.0,0.0,1810
퀸카가 아니어도 좋아,2016-02-25,2,1,8,100.0,미국,기타,멜로,15세이상관람가,,33.0,43.7575757575758,169.0,0.0,1810
일만명의 성자들,2016-04-21,4,2,16,107.0,미국,기타,코미디,청소년관람불가,,27.0,53.4074074074074,249.0,0.0,1808
허니,2013-09-26,9,3,39,104.0,기타,기타,드라마,전체관람가,,6.0,17.5,0.0,0.0,1805
네온 데몬,2016-10-20,10,4,42,117.0,프랑스,기타,드라마,청소년관람불가,0.0,75.0,44.2133333333333,205.0,0.0,1803
헬벤더스: 최후의 성전,2014-05-01,5,2,18,86.0,미국,기타,공포,청소년관람불가,,0.0,0.0,15.0,0.0,1801
라폴로니드 : 관용의집,2012-09-20,9,3,38,125.0,프랑스,기타,드라마,청소년관람불가,,0.0,0.0,0.0,0.0,1797
투 올드 힙합 키드,2012-09-13,9,3,37,97.0,한국,기타,다큐멘터리,12세이상관람가,0.0,2.0,40.5,0.0,0.0,1792
포가튼 : 잊혀진 소녀,2013-09-05,9,3,36,102.0,독일,기타,드라마,15세이상관람가,,47.0,31.7234042553191,0.0,0.0,1792
울보 권투부,2015-10-29,10,4,44,86.0,한국,기타,다큐멘터리,12세이상관람가,0.0,17.0,43.70588235294121,191.0,0.0,1790
우리 손자 베스트,2016-12-08,12,4,49,130.0,한국,기타,코미디,청소년관람불가,0.0,12.0,28.1666666666667,149.0,0.0,1788
싱 오버 미,2015-09-24,9,3,39,87.0,미국,기타,다큐멘터리,12세이상관람가,,2.0,80.0,46.0,0.0,1788
파라다이스 러브,2013-10-17,10,4,42,120.0,독일,기타,드라마,청소년관람불가,,1.0,18.0,0.0,0.0,1788
괴테스쿨의 사고뭉치들,2014-11-20,11,4,47,117.0,독일,기타,코미디,15세이상관람가,,11.0,66.9090909090909,48.0,0.0,1783
극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC,2015-06-18,6,2,25,105.0,일본,기타,애니메이션,12세이상관람가,,13.0,31.2307692307692,172.0,0.0,1777
우주의 크리스마스,2016-10-13,10,4,41,106.0,한국,기타,판타지,15세이상관람가,0.0,17.0,34.8823529411765,258.0,0.0,1775
하늘의 황금마차,2014-09-04,9,3,36,83.0,한국,기타,드라마,12세이상관람가,0.0,12.0,52.25,98.0,0.0,1774
허니문,2015-07-23,7,3,30,87.0,미국,기타,공포,15세이상관람가,0.0,246.0,42.4634146341463,591.0,0.0,1774
레드마리아,2012-04-26,4,2,17,98.0,한국,기타,다큐멘터리,15세이상관람가,,2.0,25.0,0.0,0.0,1773
비념,2013-04-03,4,2,14,93.0,한국,기타,다큐멘터리,15세이상관람가,0.0,37.0,54.9459459459459,0.0,0.0,1773
링,2013-07-25,7,3,30,95.0,한국,기타,다큐멘터리,12세이상관람가,,49.0,33.775510204081606,0.0,0.0,1771
100미터,2017-07-20,7,3,29,108.0,스페인,기타,코미디,15세이상관람가,0.0,9.0,30.5555555555556,89.0,0.0,1770
라 트라비아타,2017-08-05,8,3,31,165.0,미국,기타,공연,12세이상관람가,,1.0,28.0,1.0,0.0,1768
소년 파르티잔,2016-03-10,3,1,10,97.0,호주,기타,드라마,15세이상관람가,0.0,10.0,137.6,304.0,0.0,1754
도쿄 트라이브,2015-06-18,6,2,25,116.0,일본,기타,액션,청소년관람불가,0.0,29.0,39.448275862069,150.0,1.0,1748
프레셔스 카고: 프로 범죄단,2016-09-01,9,3,35,87.0,미국,기타,범죄,15세이상관람가,0.0,11.0,25.3636363636364,45.0,0.0,1745
천화,2018-01-25,1,1,4,112.0,한국,기타,드라마,15세이상관람가,0.0,18.0,43.0555555555556,215.0,0.0,1743
오토마타,2014-10-23,10,4,43,109.0,스페인,기타,SF,15세이상관람가,,72.0,56.5,319.0,0.0,1738
돈 맛,2016-09-29,9,3,39,89.0,한국,기타,멜로,청소년관람불가,,6.0,20.1666666666667,52.0,0.0,1733
아메리카파이: 19금 여배우들,2013-02-28,2,1,9,99.0,미국,기타,성인물,청소년관람불가,,7.0,33.5714285714286,67.0,0.0,1733
22년 후의 고백,2018-01-17,1,1,3,116.0,일본,기타,스릴러,15세이상관람가,0.0,90.0,50.788888888888906,236.0,0.0,1732
모놀리스,2017-04-20,4,2,16,84.0,이탈리아,기타,드라마,12세이상관람가,0.0,35.0,51.0571428571429,470.0,0.0,1732
시선 너머,2011-04-28,4,2,17,144.0,한국,기타,드라마,12세이상관람가,0.0,64.0,29.984375,0.0,0.0,1729
고야 : 살과 피의 환상,2017-11-30,11,4,48,93.0,영국,기타,다큐멘터리,전체관람가,0.0,0.0,0.0,10.0,0.0,1728
몽키킹: 손오공의 탄생,2014-12-10,12,4,50,119.0,중국,기타,판타지,12세이상관람가,,446.0,44.4663677130045,776.0,0.0,1725
컴퍼니 유 킵,2013-12-05,12,4,49,121.0,미국,기타,스릴러,15세이상관람가,,15.0,34.8,0.0,0.0,1724
슬랩스틱 브라더스,2012-02-09,2,1,6,137.0,일본,기타,코미디,15세이상관람가,,3.0,31.3333333333333,0.0,0.0,1724
옹박 : 영웅의 탄생,2013-02-21,2,1,8,98.0,기타,기타,액션,청소년관람불가,,15.0,27.3333333333333,0.0,0.0,1723
캄포스,2016-05-12,5,2,19,83.0,스페인,기타,공포,15세이상관람가,0.0,24.0,65.9583333333333,188.0,0.0,1722
"어느 날, 사랑이 걸어왔다",2012-12-13,12,4,50,102.0,프랑스,(주)싸이더스,멜로,15세이상관람가,,85.0,38.5294117647059,0.0,0.0,1719
훌리오와 에밀리아,2012-08-30,8,3,35,95.0,기타,기타,드라마,청소년관람불가,,1.0,42.0,0.0,0.0,1716
트랜스머신: 만테라,2014-07-15,7,3,29,88.0,기타,기타,SF,12세이상관람가,,68.0,32.7205882352941,90.0,0.0,1711
영도 다리,2010-07-01,7,3,26,83.0,한국,기타,드라마,청소년관람불가,0.0,82.0,29.8048780487805,0.0,0.0,1706
딱따구리와 비,2012-05-03,5,2,18,129.0,일본,기타,드라마,전체관람가,,7.0,22.142857142857103,0.0,0.0,1703
엄마와 나 그리고 나의 커밍아웃,2014-06-05,6,2,23,86.0,프랑스,판씨네마(주),코미디,15세이상관람가,,10.0,101.8,183.0,0.0,1701
사대명포 2,2014-01-16,1,1,3,85.0,홍콩,기타,액션,15세이상관람가,,11.0,28.7272727272727,0.0,0.0,1700
홀리,2013-06-20,6,2,25,104.0,한국,기타,드라마,15세이상관람가,,192.0,21.3072916666667,0.0,0.0,1699
그 참을 수 없는 맛,2014-07-09,7,3,28,69.0,한국,기타,드라마,청소년관람불가,0.0,5.0,24.6,86.0,0.0,1697
아이 엠 낫 유어 니그로,2018-02-08,2,1,6,93.0,프랑스,기타,다큐멘터리,15세이상관람가,,7.0,38.0,44.0,0.0,1696
투란도트,2018-08-26,8,3,34,119.0,독일,기타,공연,15세이상관람가,,1.0,34.0,1.0,0.0,1696
녀녀녀,2014-04-10,4,2,15,94.0,한국,기타,멜로,청소년관람불가,0.0,15.0,30.733333333333302,88.0,0.0,1694
나쁜 놈이 더 잘 잔다,2010-06-24,6,2,25,85.0,한국,기타,드라마,청소년관람불가,0.0,17.0,24.8823529411765,0.0,0.0,1693
움,2012-02-23,2,1,8,112.0,독일,기타,드라마,청소년관람불가,,11.0,18.727272727272698,0.0,0.0,1693
원 나잇 스탠드,2010-05-04,5,2,18,99.0,한국,기타,드라마,청소년관람불가,0.0,39.0,28.7435897435897,0.0,0.0,1689
너와 극장에서,2018-06-28,6,2,26,79.0,한국,기타,드라마,12세이상관람가,0.0,6.0,25.3333333333333,23.0,0.0,1689
나는 야한 여자가 좋다,2014-07-10,7,3,28,91.0,한국,기타,멜로,청소년관람불가,0.0,9.0,28.7777777777778,82.0,0.0,1688
"컴, 투게더",2017-05-11,5,2,19,113.0,한국,기타,드라마,15세이상관람가,0.0,20.0,101.15,150.0,0.0,1687
