순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분,원제,제작년도,원작도서유무,네이버기대지수,_merge
8139.0,닌자헌터사냥의시작,치바 세이지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-08-12,개봉영화,장편,일본,1,"5,000",1,"5,000",1,액션,청소년관람불가,일반영화,Ninja Hunter,2015.0,0.0,14.0,both
2478.0,닐스의모험,오시이 마모루,,에이원엔터테인먼트,에이원엔터테인먼트,2014-02-27,개봉영화,장편,일본,107,"77,024,900","11,161","21,535,700","3,099",애니메이션,전체관람가,독립/예술영화,Wonderful Adventures of Nils,2009.0,0.0,0.0,both
88.0,님아그강을건너지마오,진모영,아거스필름,,"CGV아트하우스,(주)대명문화공장",2014-11-27,개봉영화,장편,한국,206,"37,354,452,679","4,801,355","9,129,018,879","1,140,795",다큐멘터리,전체관람가,독립/예술영화,"My Love, Don't Cross That River",2014.0,0.0,8651.0,both
1511.0,님포매니악볼륨1,라스 폰 트리에,,(주)엣나인필름,CGV아트하우스,2014-06-18,개봉영화,장편,덴마크,237,"479,242,383","60,265","263,704,083","32,183",드라마,청소년관람불가,독립/예술영화,Nymphomaniac: Vol.1,2013.0,0.0,568.0,both
1998.0,님포매니악볼륨2,라스 폰 트리에,,(주)엣나인필름,CGV아트하우스,2014-07-03,개봉영화,장편,덴마크,53,"195,684,333","23,641","121,810,433","14,349",드라마,청소년관람불가,독립/예술영화,Nymphomaniac: Vol. II,2013.0,0.0,127.0,both
8140.0,님프피의요정,밀란 토도로빅,,브릿지웍스 엔터테인먼트(주),브릿지웍스 엔터테인먼트(주),2015-08-07,개봉영화,장편,세르비아,1,"5,000",1,"5,000",1,공포(호러),청소년관람불가,일반영화,Killer Mermaid,2014.0,0.0,102.0,both
3712.0,다니엘바렌보임과서동시집오케스트라,파울 슈마츠니,,(주)영화사 진진,(주)영화사 진진,2012-09-06,개봉영화,장편,독일,3,"13,727,500","1,992","9,961,500","1,321",다큐멘터리,전체관람가,독립/예술영화,Knowledge Is The Beginning,2005.0,0.0,0.0,both
8141.0,다다미방과핑크팬티,사카타 히로키,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-07-19,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Ordinary Housewife's Affair When Husband Is Away 2,2017.0,0.0,0.0,both
8143.0,다다미방의유부녀,마스부치 가키토,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-04-05,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Batsuichi Onna to Kurasu,2016.0,0.0,0.0,both
8142.0,다다미방의정사,오쿠 와타루,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-12-02,개봉영화,장편,일본,1,"8,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Mind-Reading Helper,2015.0,0.0,,both
7530.0,다락방의비밀무삭제판,카네다 사토시,,(주)케이알씨지,(주)케이알씨지,2015-02-12,개봉영화,장편,일본,1,"14,000",2,0,0,멜로/로맨스,청소년관람불가,일반영화,SECRETS IN THE ATTIC,2014.0,0.0,36.0,both
8145.0,다루기쉬운육덕장모,드래곤 니시카와,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-03-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Mother who takes a daughter's husband 2,2017.0,0.0,0.0,both
3596.0,다른길이있다,조창호,영화사 몸,,"무브먼트,영화사 몸",2017-01-19,개봉영화,장편,한국,30,"17,281,700","2,305","8,922,700","1,098",드라마,15세이상관람가,독립/예술영화,Another Way,2015.0,0.0,625.0,both
1857.0,다른나라에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)영화사 조제",2012-05-31,개봉영화,장편,한국,35,"237,013,700","30,590","194,437,200","24,160",드라마,청소년관람불가,독립/예술영화,In another country,2011.0,0.0,0.0,both
6199.0,다리사이여신강림,안도 본,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-03-18,개봉영화,장편,일본,1,"270,000",54,"270,000",54,성인물(에로),청소년관람불가,일반영화,Bon's desire,2013.0,0.0,1.0,both
5243.0,다방엄마,감수성,(주)투모션,,(주)투모션,2019-03-28,개봉영화,장편,한국,20,"1,425,000",194,"904,000",137,멜로/로맨스,청소년관람불가,일반영화,,2018.0,0.0,4.0,both
4951.0,다방의푸른꿈,김대현,인디라인,,"스토리 너머,아이 엠",2017-01-26,개봉영화,장편,한국,4,"2,330,000",317,"1,529,000",183,다큐멘터리,전체관람가,독립/예술영화,Try to Remember,2015.0,0.0,101.0,both
8146.0,다빈치트레져,피터 머비스,,(주)케이알씨지,(주)케이알씨지,2016-12-29,개봉영화,장편,미국,1,"5,000",1,0,0,어드벤처,15세이상관람가,일반영화,The Da Vinci Treasure,2006.0,0.0,27.0,both
3550.0,다슬이,박철순,"더리얼오지픽쳐스,동아방송대학 디마키네마,디마엔터테인먼트",,어뮤즈,2011-11-24,개봉영화,장편,한국,15,"18,282,400","2,492","7,921,400","1,037",드라마,전체관람가,독립/예술영화,Lovable,2011.0,0.0,0.0,both
2510.0,다시뜨겁게사랑하라,수잔 비에르,,(주)영화사폴,(주)마인스 엔터테인먼트,2013-01-03,개봉영화,장편,덴마크,34,"79,827,500","10,761","43,394,000","5,782",드라마,15세이상관람가,독립/예술영화,LOVE IS ALL YOU NEED,2012.0,0.0,0.0,both
2886.0,다시벚꽃,유해진,(주)MBC,,(주)영화사 진진,2017-04-06,개봉영화,장편,한국,132,"49,614,500","6,199","28,951,800","3,445",다큐멘터리,12세이상관람가,독립/예술영화,,2017.0,0.0,1886.0,both
1890.0,다시봄,정용주,(주)26컴퍼니,,(주)스마일이엔티,2019-04-17,개봉영화,장편,한국,360,"233,916,700","29,048","97,696,430","11,519",드라마,12세이상관람가,독립/예술영화,"Spring, Again",2018.0,0.0,161.0,both
8147.0,다시사랑한형수님,테이 쟈가,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-08-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Hitoduma Enjyo Iroha Narimiya,2017.0,0.0,0.0,both
5034.0,다시올래,김충녕,가영만사 필름,,(주)콘텐츠윙,2018-04-26,개봉영화,장편,한국,4,"1,448,500",273,"280,000",28,드라마,12세이상관람가,독립/예술영화,Hear me,2015.0,0.0,56.0,both
1753.0,다시태어나도우리,"문창용,전진","소나무필름,(주)프로섬",,(주)엣나인필름,2017-09-27,개봉영화,장편,한국,118,"291,521,943","37,449","199,073,143","24,398",다큐멘터리,전체관람가,독립/예술영화,Becoming Who I Was,2016.0,1.0,834.0,both
4448.0,다영씨,고봉수,고브로 필름,,㈜인디스토리,2018-12-06,개봉영화,장편,한국,19,"5,206,600",797,"2,912,100",442,드라마,12세이상관람가,독립/예술영화,Hello Dayoung,2018.0,0.0,69.0,both
3348.0,다우더,구혜선,예스 프로덕션,,어뮤즈,2014-11-06,개봉영화,장편,한국,41,"23,895,800","3,365","11,423,900","1,480",가족,15세이상관람가,독립/예술영화,Daughter,2014.0,0.0,1407.0,both
1117.0,다운사이징,알렉산더 페인,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2018-01-11,개봉영화,장편,미국,511,"1,236,582,004","150,215","428,993,404","51,033",드라마,15세이상관람가,일반영화,Downsizing,2017.0,0.0,3017.0,both
6425.0,다윗과골리앗,월리스 브라더스,,주식회사 풍경소리,주식회사 풍경소리,2016-12-29,개봉영화,장편,미국,5,"168,000",53,"12,000",6,액션,12세이상관람가,독립/예술영화,David and Goliath,2016.0,0.0,65.0,both
2146.0,다음침공은어디,마이클 무어,,판씨네마(주),판씨네마(주),2016-09-08,개봉영화,장편,미국,32,"142,943,700","18,342","97,281,900","12,070",다큐멘터리,15세이상관람가,독립/예술영화,Where to Invade Next,2015.0,0.0,416.0,both
1367.0,다이노x탐험대,이동희,(주)MBC,,(주)이수C&E,2016-05-04,개봉영화,장편,한국,348,"634,339,900","82,148","122,013,400","15,164",애니메이션,전체관람가,독립/예술영화,DINO X EXPEDITION,2015.0,0.0,606.0,both
2740.0,다이노소어아일랜드,매트 드럼몬드,,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트",(주)더블앤조이픽쳐스,2017-07-19,개봉영화,장편,호주,120,"56,946,800","7,728","13,891,000","1,830",어드벤처,전체관람가,일반영화,Dinosaur Island,2014.0,0.0,251.0,both
1233.0,다이노소어어드벤처백악기공룡대백과,"닐 나이팅게일,베리 쿡,앤드류 코헨",,(주)박수엔터테인먼트,"(주)박수엔터테인먼트,(주)애니플러스",2016-05-04,개봉영화,장편,영국,325,"852,443,000","112,076","170,029,200","21,332",다큐멘터리,전체관람가,독립/예술영화,Walking with dinosaurs : prehistoric planet,2015.0,0.0,342.0,both
4822.0,다이노슈퍼게이터,짐 위노스키,,스크린조이,스크린조이,2014-11-12,개봉영화,장편,미국,6,"1,654,000",408,"824,000",180,SF,15세이상관람가,일반영화,Dinocroc vs. Supergator,2010.0,0.0,26.0,both
1691.0,다이노어드벤처2육해공공룡대백과,마이크 데블린,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2018-10-09,개봉영화,장편,영국,322,"335,469,900","43,627","54,117,350","6,630",애니메이션,전체관람가,일반영화,Planet Dinosaur,2018.0,0.0,292.0,both
3634.0,다이노어드벤처먹이사슬의제왕,나이젤 패터슨,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2017-04-27,개봉영화,장편,영국,37,"14,319,500","2,168","1,393,000",190,애니메이션,전체관람가,독립/예술영화,Planet Dinosaur: Ultimate Killers,2016.0,0.0,22.0,both
885.0,다이노타임,"최윤석,존 카프카",주식회사 토이온,,씨제이이앤엠(주),2015-04-30,개봉영화,장편,한국,430,"2,099,683,100","283,300","405,724,600","52,818",애니메이션,전체관람가,일반영화,Dino Time,2012.0,0.0,646.0,both
2076.0,다이노헌터티렉스vs파키리노대격돌,"닐 나이팅게일,베리 쿡,앤드류 코헨",,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2018-05-17,개봉영화,장편,영국,168,"169,760,400","20,979","34,322,200","3,993",애니메이션,전체관람가,독립/예술영화,"Walking with Dinosaurs : Prehistoric Planet, Planet Dinosaur 3D",2018.0,0.0,32.0,both
744.0,다이버전트,닐 버거,,(유)조이앤컨텐츠그룹,롯데쇼핑㈜롯데엔터테인먼트,2014-04-16,개봉영화,장편,미국,511,"3,297,709,011","424,041","1,056,211,911","129,527",SF,15세이상관람가,일반영화,Divergent,2014.0,1.0,630.0,both
1271.0,다이버전트시리즈얼리전트,로베르트 슈벤트케,,(유)조이앤시네마,씨네그루(주)키다리이엔티,2016-05-12,개봉영화,장편,미국,393,"818,883,545","103,554","280,520,645","34,203",액션,12세이상관람가,일반영화,The Divergent Series: Allegiant,2016.0,1.0,2313.0,both
3925.0,다이빙그녀에빠지다,멜라니 로랑,,(주)엔케이컨텐츠,(주)디스테이션,2018-11-29,개봉영화,장편,프랑스,12,"11,763,350","1,571","7,196,450",817,멜로/로맨스,15세이상관람가,독립/예술영화,Diving,2017.0,0.0,34.0,both
1607.0,다이빙벨,"이상호,안해룡","아시아프레스,(주)씨네포트",,(주)시네마달,2014-10-23,개봉영화,장편,한국,20,"348,485,500","50,288","168,295,500","21,332",다큐멘터리,15세이상관람가,독립/예술영화,The Truth Shall Not Sink with Sewol,2014.0,0.0,8929.0,both
3430.0,다이빙벨그후,이상호,(주)씨네포트,,(주)씨네포트,2018-05-24,개봉영화,장편,한국,48,"23,524,000","2,981","11,889,000","1,347",다큐멘터리,12세이상관람가,독립/예술영화,,2018.0,0.0,59.0,both
8148.0,다이아몬드하이스트,로버트 콜타이,,(주)퍼스트런,(주)퍼스트런,2016-10-20,개봉영화,장편,헝가리,1,"5,000",1,0,0,코미디,청소년관람불가,일반영화,DIAMOND HEIST,2012.0,0.0,3.0,both
1539.0,다이애나,올리버 히르비겔,,"유성에프이엔터프라이즈(주),(주)퓨어픽쳐스인터내셔널코리아",(주)영화사 빅,2014-03-06,개봉영화,장편,영국,279,"402,756,100","56,872","170,925,100","22,976",드라마,15세이상관람가,일반영화,Diana,2013.0,0.0,0.0,both
364.0,다이하드굿데이투다이,존 무어,,이십세기폭스코리아(주),이십세기폭스코리아(주),2013-02-06,개봉영화,장편,미국,459,"10,825,703,000","1,438,056","2,967,502,000","373,401",액션,15세이상관람가,일반영화,A Good Day to Die Hard,2013.0,0.0,0.0,both
8149.0,다이하드스왓,앨런 웅거,,(주)케이알씨지,(주)케이알씨지,2017-09-01,개봉영화,장편,캐나다,1,"2,000",1,"2,000",1,액션,청소년관람불가,일반영화,Gridlocked,2015.0,0.0,12.0,both
4593.0,다잉,페르난도 프랑코,,(주)더블앤조이픽쳐스,(주)더블앤조이픽쳐스,2018-12-27,개봉영화,장편,스페인,6,"2,260,900",596,"1,005,800",117,드라마,12세이상관람가,독립/예술영화,Dying,2017.0,0.0,11.0,both
7531.0,다중살인,마이크 메이홀,,스크린조이,스크린조이,2015-01-12,개봉영화,장편,미국,1,"14,000",2,0,0,공포(호러),청소년관람불가,일반영화,Jake's Road,2013.0,0.0,1.0,both
49.0,다크나이트라이즈,크리스토퍼 놀란,,워너브러더스 코리아(주),워너브러더스 코리아(주),2012-07-19,개봉영화,장편,미국,"1,210","47,644,838,000","6,396,528","16,258,149,500","2,057,529",액션,15세이상관람가,일반영화,The Dark Knight Rises,2012.0,0.0,0.0,both
8155.0,다크니스,마르코스 에프론,,(주)케이앤엔터테인먼트,(주)케이앤엔터테인먼트,2013-02-19,개봉영화,장편,미국,1,"4,000",1,0,0,공포(호러),청소년관람불가,일반영화,And Soon The Darkness,2010.0,0.0,0.0,both
5989.0,다크니스라이징,오스틴 리딩,,(주)픽쳐레스크,(주)픽쳐레스크,2017-12-07,개봉영화,장편,미국,1,"300,000",60,"300,000",60,공포(호러),15세이상관람가,일반영화,Darkness Rising,2017.0,0.0,24.0,both
7394.0,다크리벤지,키오니 왁스먼,,(주)소나무픽쳐스,(주)소나무픽쳐스,2011-06-02,개봉영화,장편,미국,1,"10,000",5,"10,000",5,액션,15세이상관람가,일반영화,True Justice Deadly Crossing: Part 2,2011.0,0.0,0.0,both
8150.0,다크리플렉션,트리스탄 로레인,,(주)시네마리퍼블릭,(주)시네마리퍼블릭,2017-10-18,개봉영화,장편,영국,1,"3,000",1,0,0,드라마,12세이상관람가,일반영화,A Dark Reflection,2015.0,0.0,9.0,both
5564.0,다크바이눈,"알란 레오나드,마이클 오플라허티",,(주)아컴스튜디오,(주)아컴스튜디오,2015-12-21,개봉영화,장편,아일랜드,1,"1,107,000",130,0,0,드라마,12세이상관람가,일반영화,Dark By Noon,2013.0,0.0,20.0,both
621.0,다크섀도우,팀 버튼,,워너브러더스 코리아(주),워너브러더스 코리아(주),2012-05-10,개봉영화,장편,미국,394,"4,326,459,000","582,126","1,488,456,500","189,955",드라마,15세이상관람가,일반영화,Dark Shadows,2012.0,0.0,0.0,both
6443.0,다크송저주의시작,리암 개빈,,(주)티에스앤컴퍼니,(주)티에스앤컴퍼니,2017-11-20,개봉영화,장편,미국,1,"250,000",50,"250,000",50,드라마,15세이상관람가,일반영화,A Dark Song,2016.0,0.0,15.0,both
6444.0,다크쇼익스트림서바이버,올리비에 파르톤나우드,,(주)티에스앤컴퍼니,(주)티에스앤컴퍼니,2017-11-24,개봉영화,장편,미국,1,"250,000",50,"250,000",50,드라마,15세이상관람가,일반영화,Dark Show,2016.0,0.0,3.0,both
4203.0,다크스페이스,로저 크리스찬,,(주)메인타이틀픽쳐스,(주)미디어데이,2013-10-10,개봉영화,장편,캐나다,5,"5,576,000","1,113","3,806,000",759,SF,15세이상관람가,일반영화,Stranded,2013.0,0.0,0.0,both
1091.0,다크아워,크리스 고락,,이십세기폭스코리아(주),이십세기폭스코리아(주),2012-01-05,개봉영화,장편,미국,324,"1,319,649,000","162,604","356,461,000","41,658",SF,12세이상관람가,일반영화,The Darkest Hour,2011.0,0.0,0.0,both
5742.0,다크월드이퀄리브리엄,올레그 아사둘린,,(주)소나무픽쳐스,(주)소나무픽쳐스,2016-01-21,개봉영화,장편,러시아,5,"632,000",104,"532,000",84,SF,15세이상관람가,독립/예술영화,Dark World: Equilibrium,2013.0,0.0,45.0,both
1299.0,다크타워희망의탑,니콜라이 아르셀,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-08-23,개봉영화,장편,미국,497,"761,759,275","97,017","261,769,275","31,833",액션,15세이상관람가,일반영화,The Dark Tower,2017.0,1.0,1070.0,both
8152.0,다크타이드,존 스톡웰,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2015-12-05,개봉영화,장편,미국,1,"10,000",1,0,0,어드벤처,12세이상관람가,일반영화,Dark Tide,2012.0,0.0,30.0,both
1769.0,다크하우스,대런 린 보우즈만,,(주)스톰픽쳐스코리아,"(주)스톰픽쳐스코리아,(주)디스테이션",2017-06-22,개봉영화,장편,미국,278,"295,604,100","36,350","84,423,800","9,959",공포(호러),청소년관람불가,독립/예술영화,Abattoir,2016.0,0.0,754.0,both
