"TITLE","OPEN_DT","OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"멋진 악몽","2012-04-19","4","2",142,"일본","기타","코미디","전체관람가","0",16,0,"0",7936
"꼬마기사 트랭크","2016-06-16","6","2",80,"독일","기타","애니메이션","전체관람가","0",5,47,"0",7930
"더 파티","2018-12-20","12","4",70,"영국","기타","코미디","15세이상관람가","0",14,138,"0",7916
"데스 위시","2018-10-11","10","4",107,"미국","기타","액션","15세이상관람가","0",87,115,"0",7915
"찰스 디킨스의 비밀 서재","2018-01-11","1","1",103,"아일랜드","기타","드라마","전체관람가","0",29,345,"0",7909
"맥퀸","2018-10-04","10","4",111,"영국","기타","다큐멘터리","15세이상관람가","0",5,39,"0",7901
"미스트리스 아메리카","2015-12-10","12","4",84,"미국","이십세기폭스코리아(주)","코미디","15세이상관람가","0",15,116,"0",7887
"타이머","2011-03-10","3","1",99,"미국","기타","코미디","15세이상관람가","0",77,0,"0",7882
"마녀","2014-09-11","9","3",91,"한국","기타","공포","청소년관람불가","0",38,275,"0",7880
"무서운 꿈","2017-12-07","12","4",84,"미국","기타","미스터리","15세이상관람가","0",113,539,"0",7869
"쥬랜더 리턴즈","2016-08-31","8","3",101,"미국","기타","코미디","15세이상관람가","1",126,869,"0",7853
"생 로랑","2015-04-16","4","2",150,"프랑스","(주)팝엔터테인먼트","드라마","청소년관람불가","0",26,721,"0",7839
"올 아이즈 온 미","2017-08-24","8","3",139,"미국","기타","드라마","15세이상관람가","0",60,536,"0",7836
"내 친구의 소원","2011-01-06","1","1",100,"영국","기타","코미디","15세이상관람가","0",31,0,"0",7818
"라자르 선생님","2013-05-09","5","2",94,"캐나다","기타","코미디","12세이상관람가","0",27,0,"0",7810
"나는 고양이로소이다","2017-06-08","6","2",89,"한국","기타","다큐멘터리","전체관람가","0",126,1131,"0",7809
"로렐","2016-07-07","7","3",103,"미국","기타","드라마","15세이상관람가","0",66,564,"0",7809
"투건스","2013-11-07","11","4",109,"미국","기타","액션","청소년관람불가","0",12,0,"0",7806
"극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습","2018-04-19","4","2",63,"영국","기타","애니메이션","전체관람가","0",3,18,"0",7803
"청춘의 증언","2015-04-09","4","2",129,"영국","기타","드라마","12세이상관람가","0",89,395,"1",7791
"북 오브 러브","2016-11-30","11","4",129,"중국","기타","멜로","15세이상관람가","0",26,472,"0",7763
"최악의 이웃과 사랑에 빠지는 방법","2016-04-07","4","2",91,"프랑스","와이드 릴리즈(주)","멜로","12세이상관람가","0",185,321,"0",7750
"클래스","2010-04-01","4","2",129,"프랑스","(주)영화사 진진","드라마","12세이상관람가","0",4,0,"0",7743
"폭스파이어","2013-08-22","8","3",143,"프랑스","기타","드라마","15세이상관람가","0",21,0,"1",7730
"더 기프트","2015-11-05","11","4",108,"호주","기타","미스터리","15세이상관람가","0",147,303,"0",7729
"다이노소어 아일랜드","2017-07-19","7","3",77,"호주","기타","어드벤처","전체관람가","0",21,251,"0",7728
"좀비스쿨","2014-09-25","9","3",86,"한국","(주)박수엔터테인먼트","공포","청소년관람불가","0",194,838,"0",7721
"나비효과: 레버레이션","2011-03-10","3","1",90,"미국","기타","드라마","청소년관람불가","0",82,0,"0",7667
"당신을 기다리는 시간","2016-01-28","1","1",100,"이탈리아","기타","드라마","15세이상관람가","0",26,311,"0",7660
"뱀파이어 아카데미","2015-04-09","4","2",104,"미국","기타","액션","15세이상관람가","0",102,243,"0",7649
"워리어스 레인보우: 항전의 시작","2014-02-20","2","1",144,"대만","기타","드라마","청소년관람불가","0",267,0,"0",7640
"페이머스 파이브 : 키린섬의 비밀","2013-10-17","10","4",92,"독일","기타","가족","전체관람가","0",45,0,"0",7638
"맨 오브 마스크","2018-04-12","4","2",117,"프랑스","기타","드라마","12세이상관람가","0",5,45,"0",7613
"물숨","2016-09-29","9","3",80,"한국","(주)영화사 진진","다큐멘터리","전체관람가","0",179,556,"0",7610
"코멧","2015-03-25","3","1",91,"미국","기타","판타지","15세이상관람가","0",31,303,"0",7597
"붕붕 달려라 깜이","2016-03-24","3","1",72,"독일","기타","애니메이션","전체관람가","0",40,75,"0",7556
"위대한 계시","2011-11-24","11","4",110,"독일","기타","드라마","전체관람가","0",26,0,"0",7535
"언덕길의 아폴론","2018-08-29","8","3",119,"일본","기타","드라마","전체관람가","0",20,180,"0",7506
"환상속의 그대","2013-05-16","5","2",110,"한국","기타","멜로","청소년관람불가","0",77,0,"0",7482
"올드보이","2014-01-16","1","1",103,"미국","기타","액션","청소년관람불가","0",197,0,"0",7471
"나의 라임 오렌지 나무","2014-05-29","5","2",97,"기타","기타","드라마","12세이상관람가","0",49,737,"0",7454
"풀잎들","2018-10-25","10","4",66,"한국","기타","드라마","15세이상관람가","0",43,162,"0",7443
"배꼽과 무릎사이","2014-05-22","5","2",67,"한국","기타","멜로","청소년관람불가","0",9,65,"0",7438
"문영","2017-01-12","1","1",64,"한국","기타","드라마","15세이상관람가","0",106,1057,"0",7411
"버니","2013-06-20","6","2",99,"미국","기타","코미디","15세이상관람가","0",21,0,"0",7385
"패트와 매트: 뚝딱뚝딱 대소동","2017-03-16","3","1",83,"기타","(주)팝엔터테인먼트","애니메이션","전체관람가","0",52,891,"0",7383
"베스와 베라","2019-01-24","1","1",90,"프랑스","(주)팝엔터테인먼트","공포","15세이상관람가","0",132,81,"0",7369
"꾸루꾸루와 친구들: 무지개 나무의 비밀","2015-11-19","11","4",74,"한국","(주)팝엔터테인먼트","애니메이션","전체관람가","0",3,43,"0",7345
"라 당스","2013-08-22","8","3",158,"프랑스","(주)영화사 진진","다큐멘터리","전체관람가","0",12,0,"0",7345
"메리, 퀸 오브 스코틀랜드","2019-02-14","2","1",124,"미국","유니버설픽쳐스인터내셔널 코리아(유)","드라마","15세이상관람가","0",20,60,"0",7340
"제네시스: 세상의 소금","2015-02-26","2","1",110,"프랑스","기타","다큐멘터리","12세이상관람가","0",19,272,"0",7336
"그 남자가 아내에게","2010-08-26","8","3",131,"일본","(주)영화사 진진","드라마","12세이상관람가","0",5,0,"1",7331
"위대한 임무","2017-03-23","3","1",101,"미국","기타","드라마","12세이상관람가","0",44,179,"0",7329
"신을 믿습니까?","2016-04-21","4","2",119,"미국","와이드 릴리즈(주)","드라마","12세이상관람가","0",19,336,"0",7317
"라스트 탱고","2015-12-31","12","4",84,"독일","기타","다큐멘터리","12세이상관람가","0",14,153,"0",7317
"올드마린보이","2017-11-02","11","4",84,"한국","기타","다큐멘터리","전체관람가","0",86,221,"0",7312
"크리스마스 스타!","2010-12-23","12","4",106,"영국","기타","코미디","전체관람가","0",20,0,"0",7309
"뷰티풀 데이즈","2018-11-21","11","4",103,"한국","기타","드라마","12세이상관람가","0",26,250,"0",7283
"나루토 질풍전 극장판: 블러드 프리즌","2012-02-23","2","1",94,"일본","기타","애니메이션","12세이상관람가","0",170,0,"0",7273
"돼지 같은 여자","2015-09-10","9","3",102,"한국","기타","멜로","15세이상관람가","0",226,1013,"0",7238
"SX 테잎","2014-05-29","5","2",85,"미국","(주)팝엔터테인먼트","공포","청소년관람불가","0",44,430,"0",7229
"버니드롭","2012-05-10","5","2",114,"일본","(주)팝엔터테인먼트","드라마","전체관람가","0",40,0,"1",7179
"타마코 러브 스토리","2014-09-25","9","3",83,"일본","기타","애니메이션","전체관람가","0",89,1062,"0",7162
"마리 크뢰이어","2013-06-13","6","2",102,"덴마크","기타","드라마","청소년관람불가","0",9,0,"0",7135
"땡스 포 쉐어링","2014-07-17","7","3",112,"미국","기타","코미디","청소년관람불가","0",41,100,"0",7132
"크리피: 일가족 연쇄 실종 사건","2016-08-18","8","3",130,"일본","(주)영화사 진진","공포","청소년관람불가","0",73,1013,"1",7130
"서른아홉, 열아홉","2014-09-18","9","3",92,"프랑스","기타","멜로","청소년관람불가","0",31,366,"0",7127
"피파 리의 특별한 로맨스","2011-02-01","2","1",93,"미국","기타","드라마","청소년관람불가","0",55,0,"1",7116
"신 고질라","2017-03-08","3","1",119,"일본","기타","SF","12세이상관람가","0",346,759,"0",7098
"씨 오브 트리스","2018-05-10","5","2",110,"미국","기타","드라마","12세이상관람가","0",61,113,"0",7087
"고양이 케디","2017-09-21","9","3",79,"미국","기타","다큐멘터리","전체관람가","0",26,962,"0",7082
"레이디 수잔","2016-11-24","11","4",93,"영국","(주)팝엔터테인먼트","드라마","12세이상관람가","0",42,249,"1",7071
"카페 느와르","2010-12-30","12","4",198,"한국","기타","드라마","청소년관람불가","0",31,0,"0",7070
"어른도감","2018-08-23","8","3",91,"한국","(주)영화사 진진","코미디","12세이상관람가","0",16,95,"0",7056
"앱솔루틀리 애니씽","2016-01-14","1","1",85,"미국","기타","코미디","12세이상관람가","0",57,1378,"0",7052
"빈센트 반 고흐 : 새로운 시선","2017-08-24","8","3",92,"영국","기타","다큐멘터리","전체관람가","0",2,53,"0",7029
"소년, 소녀 그리고 바다","2014-10-09","10","4",120,"일본","기타","멜로","청소년관람불가","0",14,258,"0",7004
"선라이즈 선셋","2010-05-13","5","2",73,"러시아","기타","다큐멘터리","전체관람가","0",73,0,"0",6989
"뉴니스","2017-11-09","11","4",117,"미국","(주)영화사 진진","멜로","청소년관람불가","0",164,555,"0",6989
"화피 2","2014-01-29","1","1",127,"중국","(주)팝엔터테인먼트","액션","15세이상관람가","0",152,0,"0",6980
"초행","2017-12-07","12","4",99,"한국","기타","드라마","12세이상관람가","0",26,241,"0",6980
"마담 보바리","2015-12-10","12","4",118,"미국","(주)영화사 진진","드라마","청소년관람불가","0",29,436,"0",6974
"스타로부터 스무 발자국","2014-05-15","5","2",90,"미국","기타","다큐멘터리","15세이상관람가","0",18,89,"0",6970
"땐뽀걸즈","2017-09-27","9","3",85,"한국","기타","다큐멘터리","12세이상관람가","0",13,241,"0",6957
"더 딥 블루 씨","2015-04-23","4","2",98,"영국","(주)팝엔터테인먼트","멜로","청소년관람불가","0",75,309,"0",6956
"오페라의 유령 2 : 러브 네버 다이","2012-09-06","9","3",121,"미국","유니버설픽쳐스인터내셔널 코리아(유)","뮤지컬","12세이상관람가","0",0,0,"0",6952
"헝거","2016-03-17","3","1",96,"영국","기타","드라마","청소년관람불가","0",87,207,"0",6927
"특수경찰: 스페셜 ID","2014-01-09","1","1",91,"중국","(주)팝엔터테인먼트","액션","15세이상관람가","0",202,0,"0",6920
"강변호텔","2019-03-27","3","1",95,"한국","기타","드라마","15세이상관람가","0",24,125,"0",6912
"그녀가 떠날 때","2012-03-29","3","1",119,"독일","기타","드라마","15세이상관람가","0",5,0,"0",6909
"레이드 2","2014-07-09","7","3",150,"기타","기타","액션","청소년관람불가","0",304,369,"0",6885
"에브리바디 원츠 썸!!","2016-07-14","7","3",116,"미국","기타","코미디","청소년관람불가","0",83,261,"0",6885
"우리가족: 라멘샵","2019-01-31","1","1",89,"기타","(주)팝엔터테인먼트","드라마","12세이상관람가","0",8,80,"0",6869
"퀼","2010-01-07","1","1",99,"일본","기타","드라마","전체관람가","0",25,0,"0",6860
"파커","2014-12-10","12","4",118,"미국","와이드 릴리즈(주)","범죄","청소년관람불가","0",237,227,"0",6828
"고스트 헌터: 얼음 몬스터의 부활","2016-02-25","2","1",99,"독일","기타","어드벤처","전체관람가","0",157,396,"0",6824
"미하엘 콜하스의 선택","2014-02-27","2","1",121,"프랑스","(주)영화사 진진","드라마","청소년관람불가","0",32,0,"1",6822
"벡","2010-11-18","11","4",145,"일본","기타","드라마","12세이상관람가","0",182,0,"0",6807
"이별까지 7일","2015-01-15","1","1",117,"일본","기타","드라마","12세이상관람가","0",35,274,"1",6788
"투캅스 인 파리","2015-03-26","3","1",94,"프랑스","기타","액션","청소년관람불가","0",3,17,"0",6786
"명량: 회오리 바다를 향하여","2015-05-07","5","2",95,"한국","(주)넥스트엔터테인먼트월드(NEW)","다큐멘터리","12세이상관람가","0",92,382,"0",6774
"연인과 독재자","2016-09-22","9","3",97,"영국","기타","다큐멘터리","12세이상관람가","0",35,300,"0",6765
"시절인연","2014-01-01","1","1",122,"중국","기타","멜로","12세이상관람가","1",28,0,"0",6755
"페니 핀처","2017-08-30","8","3",90,"프랑스","기타","코미디","12세이상관람가","0",13,218,"0",6737
"마이 원 앤 온리","2011-05-19","5","2",108,"미국","기타","코미디","15세이상관람가","0",4,0,"0",6734
"무스탕: 랄리의 여름","2016-03-17","3","1",97,"프랑스","기타","드라마","15세이상관람가","0",27,139,"0",6726
"고스트: 보이지 않는 사랑","2010-11-25","11","4",116,"일본","기타","멜로","12세이상관람가","0",38,0,"0",6726
"페인리스","2013-08-08","8","3",105,"스페인","기타","드라마","청소년관람불가","0",16,0,"0",6717
"하와이언 레시피","2012-07-19","7","3",111,"일본","(주)영화사 진진","드라마","12세이상관람가","0",36,0,"0",6713
"인필트레이터 : 잠입자들","2016-10-06","10","4",126,"미국","기타","범죄","15세이상관람가","0",21,84,"0",6701
"마가렛트 여사의 숨길 수 없는 비밀","2016-03-17","3","1",128,"프랑스","기타","드라마","15세이상관람가","0",48,325,"0",6701
"델마","2018-08-15","8","3",116,"노르웨이","기타","멜로","15세이상관람가","0",41,83,"0",6694
"파이어스톰","2014-07-16","7","3",109,"중국","기타","액션","청소년관람불가","0",77,103,"0",6682
"탐엣더팜","2014-05-22","5","2",103,"캐나다","기타","드라마","15세이상관람가","0",15,195,"0",6668
"아들에게 가는 길","2017-11-30","11","4",99,"한국","기타","가족","전체관람가","0",26,420,"0",6668
"글로리아","2013-12-05","12","4",109,"기타","기타","드라마","청소년관람불가","0",16,0,"0",6664
"판타스틱 우먼","2018-04-19","4","2",104,"기타","기타","드라마","15세이상관람가","0",6,53,"0",6651
"네모난원","2012-12-06","12","4",101,"한국","(주)팝엔터테인먼트","드라마","15세이상관람가","0",89,0,"0",6627
"에브리데이","2013-06-13","6","2",90,"영국","(주)영화사 진진","드라마","청소년관람불가","0",16,0,"0",6626
"밤은 짧아 걸어 아가씨야","2018-03-29","3","1",92,"일본","기타","애니메이션","12세이상관람가","0",34,306,"1",6618
