TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC,CMT_SCORE
태양 아래,2016-04-27,4,2,17,91.0,기타,기타,다큐멘터리,전체관람가,0.0,122.0,1036.0,0.0,33008,0.29533678756476683
I AM,2012-06-21,6,2,25,116.0,한국,씨제이이앤엠(주),다큐멘터리,전체관람가,,471.0,0.0,0.0,32988,0.3548387096774194
개들의 섬,2018-06-21,6,2,25,101.0,미국,이십세기폭스코리아(주),코미디,12세이상관람가,0.0,26.0,444.0,0.0,32789,0.2535211267605634
킬 유어 달링,2014-10-16,10,4,42,102.0,미국,기타,드라마,청소년관람불가,,188.0,2616.0,0.0,32668,0.3248407643312102
시작은 키스!,2012-06-14,6,2,24,108.0,프랑스,판씨네마(주),코미디,12세이상관람가,,12.0,0.0,1.0,32626,0.35714285714285715
꼬마 잠수함 올리 2,2014-12-04,12,4,49,71.0,미국,기타,애니메이션,전체관람가,,53.0,61.0,0.0,32453,0.4666666666666667
거미줄에 걸린 소녀,2018-11-28,11,4,48,115.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,액션,15세이상관람가,1.0,24.0,163.0,1.0,32418,0.48
인어공주 : 새로운 모험의 시작,2016-11-03,11,4,44,77.0,중국,기타,애니메이션,전체관람가,,92.0,190.0,0.0,32350,0.3415841584158416
다가오는 것들,2016-09-29,9,3,39,101.0,프랑스,기타,드라마,15세이상관람가,0.0,15.0,271.0,0.0,32307,0.6081081081081081
대결,2016-09-22,9,3,38,97.0,한국,기타,액션,15세이상관람가,0.0,266.0,1029.0,0.0,32278,0.479145473041709
팔로우,2015-04-02,4,2,14,99.0,미국,기타,공포,청소년관람불가,0.0,34.0,749.0,0.0,32187,0.34
클라우즈 오브 실스마리아,2014-12-18,12,4,51,123.0,프랑스,기타,드라마,15세이상관람가,0.0,67.0,567.0,0.0,32126,0.3892215568862276
위크엔드 인 파리,2014-05-01,5,2,18,99.0,영국,판씨네마(주),드라마,15세이상관람가,0.0,14.0,235.0,0.0,32070,0.23214285714285715
극장판 위 베어 베어스: 곰 브라더스,2017-08-24,8,3,34,61.0,미국,기타,애니메이션,전체관람가,,53.0,1087.0,0.0,32021,0.33519553072625696
극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,10,4,41,88.0,한국,기타,애니메이션,전체관람가,0.0,30.0,1237.0,0.0,31843,0.125
극장판 유희왕 더 다크 사이드 오브 디멘션즈,2016-06-09,6,2,23,130.0,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,,460.0,2553.0,0.0,31805,0.3500557413600892
마이 블랭키,2014-06-04,6,2,23,80.0,스페인,기타,애니메이션,전체관람가,,18.0,60.0,0.0,31798,0.32941176470588235
썬키스 패밀리,2019-03-27,3,1,13,105.0,한국,메가박스중앙(주)플러스엠,가족,15세이상관람가,0.0,33.0,204.0,0.0,31742,0.37662337662337664
꼭두각시,2013-06-20,6,2,25,85.0,한국,(주)인벤트스톤,공포,청소년관람불가,0.0,590.0,0.0,0.0,31713,0.4517212426532326
그랜드파더,2016-08-31,8,3,35,91.0,한국,(주)인벤트스톤,액션,청소년관람불가,0.0,100.0,956.0,0.0,31640,0.34870317002881845
동경가족,2014-07-31,7,3,31,146.0,일본,기타,가족,전체관람가,0.0,93.0,314.0,0.0,31564,0.5248508946322068
꼬마 니콜라의 여름방학,2014-08-21,8,3,34,92.0,프랑스,기타,코미디,전체관람가,,56.0,757.0,0.0,31368,0.3765432098765432
소명 3 : 히말라야의 슈바이처,2011-04-07,4,2,14,82.0,한국,기타,다큐멘터리,전체관람가,,18.0,0.0,0.0,31265,0.5882352941176471
나는 부정한다,2017-04-26,4,2,17,109.0,영국,기타,드라마,12세이상관람가,,201.0,439.0,0.0,31172,0.4312638580931264
더 브레이브,2011-02-24,2,1,8,110.0,미국,씨제이엔터테인먼트,드라마,15세이상관람가,0.0,83.0,0.0,1.0,31152,0.5744680851063829
초콜렛 도넛,2014-10-02,10,4,40,97.0,미국,CGV아트하우스,드라마,15세이상관람가,,94.0,1137.0,0.0,31101,0.4547563805104408
어떤 시선,2013-10-24,10,4,43,108.0,한국,기타,드라마,12세이상관람가,0.0,18.0,0.0,0.0,31048,0.4516129032258064
목숨,2014-12-04,12,4,49,94.0,한국,필라멘트픽쳐스,다큐멘터리,12세이상관람가,0.0,207.0,1222.0,0.0,31022,0.4081818181818182
막달라 마리아: 부활의 증인,2018-03-28,3,1,13,119.0,영국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,,19.0,224.0,0.0,30833,0.3939393939393939
단지 세상의 끝,2017-01-18,1,1,3,99.0,캐나다,기타,드라마,15세이상관람가,0.0,95.0,1470.0,1.0,30793,0.3464788732394366
"좋아해, 너를",2017-09-14,9,3,37,106.0,일본,기타,드라마,12세이상관람가,0.0,273.0,6740.0,0.0,30714,0.5007496251874063
앵그리스트 맨,2014-10-30,10,4,44,83.0,미국,기타,드라마,15세이상관람가,,49.0,549.0,0.0,30656,0.3802083333333333
다른나라에서,2012-05-31,5,2,22,88.0,한국,기타,드라마,청소년관람불가,0.0,20.0,0.0,0.0,30590,0.18571428571428567
신밧드와 마법 양탄자,2019-02-13,2,1,7,81.0,덴마크,기타,애니메이션,전체관람가,,285.0,335.0,0.0,30534,0.410688140556369
쿠보와 전설의 악기,2016-10-26,10,4,43,102.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,0.0,24.0,263.0,0.0,30525,0.3614457831325301
스노우타임,2016-12-15,12,4,50,71.0,캐나다,기타,애니메이션,전체관람가,,12.0,119.0,0.0,30467,0.5952380952380952
바르다가 사랑한 얼굴들,2018-06-14,6,2,24,93.0,프랑스,기타,다큐멘터리,전체관람가,0.0,14.0,72.0,0.0,30392,0.5625
벨 아미,2012-08-30,8,3,35,102.0,영국,기타,드라마,청소년관람불가,,21.0,0.0,0.0,30373,0.35714285714285715
마인드스케이프,2014-10-23,10,4,43,101.0,스페인,오퍼스픽쳐스(유),스릴러,15세이상관람가,,226.0,1153.0,0.0,30257,0.456140350877193
드라이브 앵그리 3D,2011-08-25,8,3,34,104.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,청소년관람불가,,89.0,0.0,0.0,30221,0.3087248322147651
지구: 놀라운 하루,2018-02-22,2,1,8,93.0,영국,기타,다큐멘터리,전체관람가,,16.0,170.0,0.0,30200,0.375
러스트 앤 본,2013-05-02,5,2,18,122.0,프랑스,기타,멜로,청소년관람불가,,85.0,0.0,0.0,30193,0.4336283185840708
"나의 사랑, 그리스",2017-04-20,4,2,16,114.0,기타,기타,드라마,15세이상관람가,,171.0,241.0,0.0,30181,0.5885245901639344
지골로 인 뉴욕,2014-09-25,9,3,39,90.0,미국,기타,멜로,청소년관람불가,0.0,100.0,227.0,0.0,30140,0.4618181818181818
극장판 나루토 질풍전: 로드 투 닌자,2013-02-21,2,1,8,110.0,일본,씨너스엔터테인먼트(주),애니메이션,전체관람가,,956.0,0.0,0.0,30117,0.2677966101694915
체실 비치에서,2018-09-20,9,3,38,109.0,영국,기타,드라마,15세이상관람가,,8.0,76.0,1.0,29992,0.3703703703703704
행복배달부 팻아저씨,2014-10-09,10,4,41,87.0,영국,기타,애니메이션,전체관람가,,39.0,214.0,0.0,29906,0.3813559322033898
테일 오브 테일즈,2016-11-24,11,4,47,133.0,이탈리아,기타,판타지,청소년관람불가,0.0,258.0,844.0,1.0,29891,0.3623481781376518
33,2016-04-07,4,2,14,126.0,미국,기타,드라마,12세이상관람가,0.0,248.0,672.0,0.0,29728,0.4221808014911464
루터,2017-10-18,10,4,42,123.0,독일,기타,드라마,12세이상관람가,,115.0,954.0,0.0,29710,0.4578587699316629
소명 2-모겐족의 월드컵,2010-04-01,4,2,13,92.0,한국,기타,다큐멘터리,전체관람가,,21.0,0.0,0.0,29694,0.5
내 인생의 마지막 변화구,2012-11-29,11,4,48,111.0,미국,워너브러더스 코리아(주),드라마,12세이상관람가,,53.0,0.0,0.0,29648,0.44954128440366975
루비 스팍스,2018-05-10,5,2,19,104.0,미국,기타,코미디,15세이상관람가,0.0,668.0,974.0,0.0,29552,0.4037313432835821
춘희막이,2015-09-30,9,3,40,96.0,한국,메가박스중앙(주)플러스엠,다큐멘터리,12세이상관람가,0.0,171.0,917.0,0.0,29473,0.3407022106631989
너브,2017-01-11,1,1,2,96.0,미국,기타,어드벤처,15세이상관람가,0.0,170.0,727.0,1.0,29441,0.34961832061068704
몬태나,2018-04-19,4,2,16,131.0,미국,판씨네마(주),드라마,15세이상관람가,,49.0,215.0,0.0,29354,0.52
벨과 세바스찬,2014-03-20,3,1,12,98.0,프랑스,기타,어드벤처,전체관람가,1.0,52.0,226.0,0.0,29308,0.3333333333333333
역모-반란의 시대,2017-11-23,11,4,47,102.0,한국,기타,사극,15세이상관람가,0.0,127.0,1436.0,0.0,29294,0.4130925507900677
아이돌 마스터 무비 : 빛의 저편으로!,2015-11-19,11,4,47,122.0,일본,기타,애니메이션,전체관람가,,320.0,1251.0,0.0,29287,0.21137026239067053
에브리데이,2018-10-11,10,4,41,97.0,미국,기타,멜로,12세이상관람가,,16.0,289.0,1.0,29283,0.4642857142857143
잉여들의 히치하이킹,2013-11-28,11,4,48,105.0,한국,CGV아트하우스,다큐멘터리,12세이상관람가,0.0,79.0,0.0,0.0,29281,0.32589285714285715
왕이 될 아이,2019-01-16,1,1,3,120.0,미국,이십세기폭스코리아(주),어드벤처,전체관람가,0.0,20.0,59.0,0.0,29236,0.4680851063829787
리빙보이 인 뉴욕,2017-11-09,11,4,45,88.0,미국,기타,멜로,15세이상관람가,,57.0,687.0,0.0,29217,0.4354838709677419
꼬마잠수함 올리,2014-10-16,10,4,42,77.0,중국,기타,애니메이션,전체관람가,,28.0,63.0,0.0,29114,0.625
데스노트: 더 뉴 월드,2017-03-29,3,1,13,134.0,일본,기타,범죄,15세이상관람가,1.0,135.0,2000.0,0.0,28723,0.3361581920903955
무협,2011-11-17,11,4,46,112.0,홍콩,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,,33.0,0.0,0.0,28698,0.2786885245901639
슈퍼 스파이: 수상한 임무,2015-10-15,10,4,42,91.0,스페인,기타,애니메이션,전체관람가,,23.0,111.0,0.0,28626,0.2954545454545455
분노,2017-03-30,3,1,13,141.0,일본,메가박스중앙(주)플러스엠,스릴러,청소년관람불가,0.0,76.0,548.0,1.0,28567,0.37209302325581395
굿모닝 맨하탄,2014-02-06,2,1,6,133.0,인도,(주)인벤트스톤,코미디,전체관람가,,65.0,0.0,0.0,28548,0.4
머드,2013-11-28,11,4,48,131.0,미국,기타,드라마,15세이상관람가,,146.0,0.0,0.0,28507,0.4450261780104712
크리미널 스쿼드,2018-04-19,4,2,16,123.0,미국,기타,범죄,15세이상관람가,,45.0,68.0,0.0,28477,0.3037037037037037
극장판 암살교실 : 365일의 시간,2017-03-23,3,1,12,92.0,일본,기타,애니메이션,12세이상관람가,,151.0,3926.0,0.0,28364,0.1903409090909091
카페 6,2016-11-16,11,4,46,102.0,대만,기타,멜로,12세이상관람가,0.0,36.0,465.0,0.0,28353,0.5157232704402516
파울볼,2015-04-02,4,2,14,86.0,한국,오퍼스픽쳐스(유),다큐멘터리,전체관람가,0.0,276.0,3618.0,0.0,28324,0.4929742388758782
서프러제트,2016-06-23,6,2,25,106.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,0.0,114.0,2740.0,0.0,28220,0.34574468085106386
걸즈 앤 판처 극장판,2016-08-25,8,3,34,124.0,일본,기타,애니메이션,12세이상관람가,,95.0,665.0,0.0,28121,0.36
투 프렌즈,2018-11-29,11,4,48,74.0,러시아,기타,애니메이션,전체관람가,,193.0,246.0,0.0,28082,0.4111600587371512
박물관이 진짜 살아있다,2018-11-08,11,4,45,86.0,기타,기타,애니메이션,전체관람가,,9.0,45.0,0.0,28064,0.52
마리안느와 마가렛,2017-04-20,4,2,16,77.0,한국,기타,다큐멘터리,전체관람가,0.0,44.0,429.0,0.0,28016,0.5089285714285714
문호 스트레이독스 [데드 애플],2018-04-05,4,2,14,90.0,일본,기타,애니메이션,12세이상관람가,,235.0,216.0,0.0,27944,-0.01818181818181818
나를 미치게 하는 여자,2015-12-10,12,4,50,124.0,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,청소년관람불가,,357.0,1104.0,0.0,27858,0.3696969696969697
키드냅,2017-11-22,11,4,47,94.0,미국,(주)제이앤씨미디어그룹,액션,15세이상관람가,0.0,266.0,510.0,0.0,27854,0.17036290322580644
스페이스 비트윈 어스,2017-03-16,3,1,11,120.0,미국,씨네그루(주)키다리이엔티,어드벤처,12세이상관람가,0.0,113.0,1410.0,0.0,27847,0.3745173745173745
걸 온 더 트레인,2017-03-09,3,1,10,112.0,미국,씨제이이앤엠(주),드라마,청소년관람불가,0.0,287.0,748.0,1.0,27840,0.3707482993197279
데인저러스 메소드,2012-05-10,5,2,19,99.0,영국,기타,멜로,청소년관람불가,,45.0,0.0,0.0,27642,0.3619047619047619
페어러브,2010-01-14,1,1,2,117.0,한국,씨제이엔터테인먼트,드라마,12세이상관람가,0.0,100.0,0.0,0.0,27521,0.5502958579881657
코비: 블루 엘리펀트의 전설,2013-12-05,12,4,49,81.0,기타,기타,애니메이션,전체관람가,,100.0,0.0,0.0,27463,0.5391304347826087
위아 유어 프렌즈,2015-11-12,11,4,46,96.0,미국,씨네그루(주)다우기술,드라마,청소년관람불가,,116.0,642.0,0.0,27412,0.3460264900662252
팬텀 스레드,2018-03-08,3,1,10,130.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0.0,27.0,143.0,0.0,27403,0.359375
토마스와 친구들: 용감한 기관차와 괴물소동,2016-10-13,10,4,41,60.0,영국,기타,애니메이션,전체관람가,,13.0,227.0,0.0,27345,0.2916666666666667
어떤 만남,2014-07-31,7,3,31,81.0,프랑스,기타,멜로,청소년관람불가,,35.0,330.0,0.0,27302,0.2
라자루스,2015-07-02,7,3,27,83.0,미국,기타,공포,15세이상관람가,,75.0,927.0,0.0,27279,0.2485549132947977
몬스터 헌트,2015-11-12,11,4,46,116.0,중국,(주)와우픽쳐스,판타지,12세이상관람가,,158.0,941.0,0.0,27257,0.32996632996633
로스트 인 파리,2017-05-18,5,2,20,82.0,프랑스,기타,멜로,12세이상관람가,0.0,73.0,286.0,0.0,27203,0.4024390243902439
지니어스,2017-04-13,4,2,15,103.0,영국,기타,드라마,12세이상관람가,,122.0,883.0,0.0,27167,0.4327485380116959
피쉬 프렌즈: 알록이의 신기한 모험,2018-08-30,8,3,35,67.0,기타,기타,애니메이션,전체관람가,,4.0,18.0,0.0,27128,0.8
"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,1,1,2,90.0,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,15세이상관람가,0.0,180.0,3034.0,0.0,27069,0.2295081967213115
해피 투게더,2018-11-15,11,4,46,110.0,한국,기타,드라마,12세이상관람가,0.0,37.0,580.0,0.0,27046,0.6
아워 이디엇 브라더,2012-11-29,11,4,48,90.0,미국,씨너스엔터테인먼트(주),드라마,청소년관람불가,,133.0,0.0,0.0,27010,0.3202764976958525
러브 앤 머시,2015-07-30,7,3,31,120.0,미국,판씨네마(주),드라마,15세이상관람가,,79.0,290.0,0.0,26812,0.4256198347107438
재키,2017-01-25,1,1,4,99.0,기타,기타,드라마,15세이상관람가,0.0,32.0,538.0,0.0,26758,0.3703703703703704
몬스터 섬의 비밀,2017-09-07,9,3,36,69.0,기타,기타,애니메이션,전체관람가,,2.0,40.0,0.0,26739,0.0
앙: 단팥 인생 이야기,2015-09-10,9,3,37,113.0,일본,기타,드라마,12세이상관람가,0.0,42.0,318.0,1.0,26738,0.4810126582278481
콜드 워,2019-02-07,2,1,6,88.0,기타,기타,멜로,15세이상관람가,0.0,6.0,41.0,0.0,26701,0.4444444444444444
아기돼지 3형제와 매직램프,2017-03-23,3,1,12,78.0,중국,기타,애니메이션,전체관람가,,50.0,156.0,0.0,26670,0.5
머신건 프리처,2012-05-24,5,2,21,123.0,미국,기타,액션,15세이상관람가,,74.0,0.0,0.0,26640,0.5076923076923077
리멤버 미,2011-03-03,3,1,9,112.0,미국,기타,멜로,15세이상관람가,,79.0,0.0,0.0,26629,0.2947976878612717
중2병이라도 사랑이 하고 싶어! 테이크 온 미,2018-05-10,5,2,19,99.0,일본,기타,애니메이션,12세이상관람가,,84.0,292.0,0.0,26577,0.031746031746031744
원 포 더 머니,2012-02-16,2,1,7,91.0,미국,씨너스엔터테인먼트(주),멜로,15세이상관람가,0.0,19.0,0.0,1.0,26387,0.2972972972972973
뉴 스텝업: 어반댄스,2016-09-22,9,3,38,96.0,기타,기타,액션,15세이상관람가,,26.0,1057.0,0.0,26381,0.5939849624060151
기적의 오케스트라 - 엘 시스테마,2010-08-12,8,3,32,104.0,독일,기타,다큐멘터리,전체관람가,,14.0,0.0,0.0,26377,0.3
집 나온 남자들,2010-04-08,4,2,14,108.0,한국,(주)싸이더스,코미디,15세이상관람가,0.0,25.0,0.0,0.0,26319,0.4693877551020408
쾌걸 조로리의 대대대대모험,2013-06-05,6,2,23,79.0,일본,기타,애니메이션,전체관람가,,708.0,0.0,0.0,26278,0.12701612903225806
트레이서,2015-03-19,3,1,12,93.0,미국,기타,액션,15세이상관람가,0.0,62.0,453.0,0.0,26262,0.12264150943396225
배저로와 친구들: 신비한 모험,2017-10-26,10,4,43,75.0,기타,기타,애니메이션,전체관람가,,122.0,213.0,0.0,26185,0.4126637554585153
모어 댄 블루,2018-12-12,12,4,50,106.0,대만,기타,멜로,12세이상관람가,0.0,15.0,153.0,0.0,26101,0.4303797468354431
원더스트럭,2018-05-03,5,2,18,115.0,미국,CGV아트하우스,드라마,전체관람가,0.0,61.0,99.0,0.0,26034,0.4245810055865922
왓 이프,2014-11-13,11,4,46,97.0,아일랜드,기타,코미디,15세이상관람가,,212.0,750.0,0.0,25908,0.4456928838951311
부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,6,2,26,68.0,중국,기타,애니메이션,전체관람가,,35.0,59.0,0.0,25903,0.49206349206349204
달링,2018-04-12,4,2,15,118.0,영국,기타,드라마,12세이상관람가,,23.0,213.0,0.0,25872,0.30337078651685395
구스범스: 몬스터의 역습,2018-11-07,11,4,45,89.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,판타지,12세이상관람가,,19.0,52.0,0.0,25857,0.6923076923076923
서칭 포 슈가맨,2012-10-11,10,4,41,86.0,스웨덴,판씨네마(주),다큐멘터리,전체관람가,,5.0,0.0,0.0,25694,-0.25
당신의 부탁,2018-04-19,4,2,16,107.0,한국,CGV아트하우스,드라마,15세이상관람가,0.0,29.0,354.0,1.0,25652,0.44642857142857145
그 사람 그 사랑 그 세상,2014-11-20,11,4,47,82.0,한국,기타,다큐멘터리,전체관람가,0.0,8.0,306.0,1.0,25649,0.75
골드,2017-03-22,3,1,12,120.0,미국,CGV아트하우스,드라마,15세이상관람가,0.0,156.0,299.0,0.0,25595,0.3595744680851064
쿵푸몽키,2018-01-25,1,1,4,75.0,중국,기타,애니메이션,전체관람가,,82.0,148.0,0.0,25577,0.5128205128205128
매직울프,2017-10-03,10,4,40,86.0,러시아,기타,애니메이션,전체관람가,,11.0,84.0,0.0,25556,0.13636363636363635
사다코 대 카야코,2017-01-04,1,1,1,98.0,일본,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,,574.0,1994.0,0.0,25531,0.2159911160466408
선샤인 온 리스,2014-09-03,9,3,36,99.0,영국,기타,뮤지컬,12세이상관람가,,220.0,291.0,0.0,25431,0.3905325443786982
예언자,2010-03-11,3,1,10,154.0,프랑스,판씨네마(주),드라마,청소년관람불가,,54.0,0.0,0.0,25309,0.2840909090909091
매직 마이크,2012-08-01,8,3,31,110.0,미국,기타,코미디,청소년관람불가,,19.0,0.0,0.0,25288,0.27450980392156865
양말요정 휴고의 대모험,2018-09-06,9,3,36,77.0,기타,기타,어드벤처,전체관람가,,7.0,28.0,0.0,25278,0.05882352941176471
트래쉬,2015-05-14,5,2,20,113.0,미국,유니버설픽쳐스인터내셔널 코리아(유),어드벤처,15세이상관람가,,90.0,498.0,1.0,25260,0.33127572016460904
꼬마영웅 경찰차 프로디2,2014-03-20,3,1,12,72.0,기타,기타,애니메이션,전체관람가,0.0,15.0,17.0,0.0,25149,0.25862068965517243
정글북: 마법 원정대,2019-03-21,3,1,12,80.0,러시아,기타,애니메이션,전체관람가,,5.0,17.0,0.0,24968,0.35714285714285715
하이큐!! 콘셉트의 싸움,2018-01-11,1,1,2,88.0,일본,기타,애니메이션,12세이상관람가,1.0,40.0,1070.0,0.0,24898,0.1900826446280992
영주,2018-11-22,11,4,47,100.0,한국,CGV아트하우스,드라마,12세이상관람가,0.0,49.0,800.0,0.0,24823,0.6171875
빅 픽처,2013-07-04,7,3,27,115.0,프랑스,기타,드라마,청소년관람불가,,50.0,0.0,1.0,24815,0.4181034482758621
쥬로링 동물탐정 극장판,2014-12-18,12,4,51,74.0,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,,36.0,793.0,0.0,24810,0.2906976744186047
슈퍼 버드,2017-04-06,4,2,14,80.0,기타,기타,애니메이션,전체관람가,,18.0,170.0,0.0,24799,0.3469387755102041
